date;real_TR;dividend_yield;earnings_yield;inflation_1yr;inflation_2yr;inflation_5yr;inflation_10yr;ln_CAPE5;ln_CAPE10;ln_TR_CAPE;excess_CAPE_yield;sqrt_excess_CAPE_yield;detrended;detrended_off1yr;detrended_off2yr;detrended_off5yr;detrended_off7yr;detrended_off10yr;detrended_SMA_1yr;detrended_SMA_2yr;detrended_SMA_5yr;detrended_SMA_10yr;detrended_SMA_avg;detrended_BB_1yr;detrended_BB_2yr;detrended_BB_5yr;detrended_BB_10yr;detrended_BB_avg;detrended_plus_slope_1yr;detrended_plus_slope_2yrs;detrended_plus_slope_5yrs;detrended_sqr;detrended_sqr_off1yr;detrended_sqr_off2yr;detrended_sqr_off5yr;detrended_sqr_off7yr;detrended_sqr_off10yr;detrended_cutoff_hi_03;detrended_cutoff_low_03;return_avg_normalized;stdev_avg_normalized;TR_max;TR_max_off_m1yr;TR_max_off_m2yr;TR_max_off_m5yr;TR_max_off1yr;TR_max_off2yr;TR_max_off5yr;TR_max_off7yr;TR_max_off10yr;TR_min;TR_ratio;time_since_max;nominal_interest_rate_10yr;real_interest_rate_10yr;real_return_1yr;real_return_2yr;real_return_3yr;real_return_5yr;real_return_7yr;real_return_avg_1_7yrs;real_return_9yr;real_return_10yr;real_return_11yr;real_return_12yr;real_return_13yr;real_return_15yr;real_return_min;real_return_avg_9_15yrs;real_return_max;real_return_sd;real_return_20yr;real_return_25yr;real_return_6mth_cutoff_m12pc;real_return_1yr_cutoff_m20pc;real_return_10yr_cutoff_2pc;SMA_real_return_10yr_cutoff_m10pc;real_return_10yr_cutoff_11pc;SMA_real_return_10yr_cutoff_75pc;SMA_real_return_15yr_cutoff_150pc;curv_1yr;curv_2yr;curv_5yr;curv_avg;sd_6mo;sd_1yr;sd_2yr;sd_5yr;sd_10yr;sd_15yr;sd_avg;BB_6mo;BB_1yr;BB_2yr;BB_5yr;BB_avg;SMA_1yr_2yr;SMA_1yr_5yr;SMA_2yr_5yr;SMA_ratio_avg;future_real_return_1yr;future_real_return_2yr;future_real_return_3yr;future_real_return_5yr;future_real_return_7yr;future_real_return_avg_1_7yrs;future_real_return_9yr;future_real_return_10yr;future_real_return_11yr;future_real_return_12yr;future_real_return_13yr;future_real_return_15yr;future_real_return_avg_9_15yrs;future_real_return_20yr;future_real_return_25yr;future_TR_ratio_1yr;future_TR_ratio_2yr;future_TR_ratio_5yr
1898.04;8.622;0.0372;0.0642;0.029;0.007;-0.036;-0.022;3.018;2.957;3.178;-0.004;-0.065;0.171;0.079;0.082;0.229;0.137;0.222;0.119;0.108;0.082;0.06;0.09;0.97;0.92;0.52;-0.03;0.59;0.236;0.197;0.166;0.029;0.006;0.007;0.053;0.019;0.049;0.000;0.000;-0.248;-1.045;0.000;0.169;0.242;0.300;-0.121;-0.129;-0.167;-0.295;-0.376;0.931;1.074;0.000;0.0335;0.0041;0.18;0.08;0.09;0.06;0.07;0.10;0.06;0.06;0.05;0.05;0.07;0.07;0.05;0.06;0.18;0.04;0.09;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.16;0.02;0.06;0.03;0.06;0.05;0.05;0.05;0.06;0.05;1.73;1.20;1.28;1.00;1.31;1.06;1.11;1.19;1.12;0.18;0.05;0.11;0.09;0.08;0.10;0.09;0.04;0.07;0.07;0.07;0.06;0.07;0.03;0.04;1.06;1.18;1.36
1898.13;8.509;0.0376;0.0650;0.044;0.014;-0.028;-0.020;3.001;2.940;3.159;-0.001;-0.023;0.152;0.067;0.136;0.198;0.136;0.227;0.110;0.096;0.075;0.05;0.08;0.47;0.63;0.35;-0.10;0.34;0.209;0.188;0.153;0.023;0.005;0.018;0.039;0.018;0.051;0.000;0.000;-0.233;-1.033;0.013;0.176;0.171;0.335;-0.109;-0.118;-0.156;-0.286;-0.368;0.944;1.074;0.083;0.0333;-0.0108;0.15;0.08;0.08;0.06;0.07;0.09;0.05;0.06;0.05;0.05;0.07;0.06;0.05;0.06;0.15;0.03;0.09;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.06;0.14;0.00;0.03;0.03;0.06;0.05;0.05;0.05;0.06;0.05;0.56;0.84;1.03;0.89;0.83;1.00;1.13;1.14;1.09;0.29;0.07;0.12;0.10;0.09;0.13;0.09;0.05;0.08;0.07;0.07;0.06;0.07;0.03;0.04;1.15;1.17;1.36
1898.21;8.152;0.0398;0.0688;0.060;0.022;-0.026;-0.019;2.953;2.893;3.111;0.002;0.047;0.104;0.068;0.118;0.183;0.104;0.187;0.077;0.086;0.067;0.05;0.07;-0.69;-0.06;-0.11;-0.27;-0.29;0.137;0.140;0.108;0.011;0.005;0.014;0.034;0.011;0.035;0.000;0.000;-0.229;-1.034;0.058;0.169;0.186;0.347;-0.070;-0.079;-0.119;-0.255;-0.340;0.985;1.074;0.167;0.0331;-0.0266;0.12;0.04;0.07;0.05;0.06;0.07;0.05;0.06;0.04;0.05;0.07;0.06;0.04;0.05;0.12;0.02;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;0.11;-0.01;-0.01;0.03;0.05;0.05;0.05;0.05;0.06;0.05;-1.68;-0.03;0.54;0.64;-0.13;1.01;1.15;1.08;1.08;0.36;0.10;0.16;0.11;0.10;0.15;0.09;0.05;0.08;0.07;0.08;0.07;0.07;0.04;0.04;1.16;1.17;1.36
1898.29;8.039;0.0409;0.0707;0.076;0.029;-0.024;-0.018;2.935;2.874;3.091;0.005;0.068;0.085;0.049;0.140;0.194;0.123;0.201;0.076;0.082;0.044;0.05;0.06;-1.39;-0.31;-0.30;-0.34;-0.58;0.084;0.122;0.091;0.007;0.002;0.020;0.038;0.015;0.040;0.000;0.000;-0.226;-1.036;0.072;0.185;0.154;0.326;-0.057;-0.066;-0.107;-0.244;-0.331;0.999;1.074;0.250;0.0329;-0.0429;0.08;0.03;0.05;0.06;0.06;0.05;0.04;0.05;0.04;0.05;0.06;0.06;0.03;0.05;0.08;0.01;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.17;0.12;-0.01;-0.02;0.04;0.04;0.05;0.05;0.05;0.06;0.05;-1.67;-0.56;0.37;0.56;-0.33;0.97;1.12;1.05;1.05;0.41;0.11;0.18;0.11;0.11;0.16;0.08;0.06;0.08;0.08;0.08;0.07;0.07;0.04;0.05;1.18;1.17;1.36
1898.38;8.029;0.0387;0.0671;0.152;0.073;-0.005;-0.010;2.928;2.868;3.084;0.013;0.114;0.078;0.068;0.149;0.113;0.129;0.225;0.095;0.078;0.037;0.04;0.06;-1.66;-0.37;-0.36;-0.36;-0.69;0.045;0.118;0.083;0.006;0.005;0.022;0.013;0.017;0.050;0.000;0.000;-0.234;-1.046;0.074;0.157;0.138;0.430;-0.056;-0.056;-0.106;-0.243;-0.330;1.000;1.074;0.333;0.0327;-0.1188;0.03;0.03;0.04;0.06;0.06;0.04;0.04;0.05;0.04;0.04;0.06;0.05;0.03;0.05;0.06;0.01;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.16;0.11;-0.01;-0.02;0.04;0.03;0.05;0.05;0.05;0.06;0.05;-1.45;-1.01;0.33;0.53;-0.40;0.98;1.24;1.11;1.11;0.41;0.12;0.22;0.11;0.11;0.16;0.08;0.07;0.08;0.07;0.08;0.07;0.07;0.03;0.04;1.18;1.17;1.36
1898.46;8.957;0.0375;0.0652;0.076;0.037;-0.014;-0.018;3.033;2.973;3.188;0.002;0.045;0.182;0.111;0.143;0.088;0.131;0.204;0.168;0.091;0.044;0.06;0.09;1.06;1.11;0.68;0.02;0.72;0.153;0.237;0.189;0.033;0.012;0.021;0.008;0.017;0.041;0.000;0.000;-0.227;-1.035;0.000;0.145;0.182;0.515;-0.126;-0.154;-0.199;-0.322;-0.399;1.000;1.000;0.000;0.0325;-0.0433;0.09;0.12;0.08;0.10;0.07;0.09;0.05;0.06;0.05;0.05;0.07;0.06;0.05;0.06;0.12;0.02;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.10;0.11;0.03;0.02;0.06;0.03;0.06;0.05;0.05;0.06;0.05;2.16;2.16;1.30;1.03;1.66;1.03;1.32;1.18;1.18;0.22;0.05;0.15;0.08;0.09;0.14;0.06;0.06;0.07;0.07;0.07;0.06;0.07;0.03;0.04;1.18;1.17;1.36
1898.54;9.150;0.0377;0.0656;0.014;0.030;-0.008;-0.019;3.048;2.989;3.203;-0.001;-0.034;0.198;0.153;0.075;0.016;0.125;0.216;0.184;0.075;0.051;0.07;0.09;1.28;1.19;0.83;0.08;0.84;0.184;0.260;0.204;0.039;0.023;0.006;0.000;0.016;0.047;0.000;0.000;-0.226;-1.034;0.000;0.116;0.286;0.654;-0.104;-0.172;-0.215;-0.336;-0.412;1.000;1.000;0.000;0.0323;0.0178;0.09;0.17;0.07;0.10;0.07;0.10;0.05;0.06;0.06;0.05;0.07;0.07;0.05;0.06;0.17;0.03;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.03;0.08;0.02;0.02;0.08;0.04;0.06;0.05;0.05;0.06;0.06;1.97;2.03;1.34;1.10;1.61;1.15;1.48;1.25;1.30;0.15;0.03;0.18;0.07;0.09;0.14;0.05;0.06;0.07;0.06;0.07;0.05;0.06;0.03;0.03;1.18;1.17;1.36
1898.63;9.521;0.0367;0.0639;-0.014;0.030;-0.016;-0.019;3.081;3.023;3.235;-0.003;-0.051;0.232;0.169;0.015;0.032;0.157;0.236;0.209;0.105;0.065;0.08;0.11;1.72;1.48;1.12;0.21;1.13;0.244;0.297;0.240;0.054;0.029;0.000;0.001;0.025;0.055;0.000;0.000;-0.218;-1.019;0.000;0.136;0.413;0.686;-0.120;-0.204;-0.246;-0.362;-0.435;0.983;1.017;0.000;0.0320;0.0461;0.11;0.16;0.08;0.10;0.06;0.10;0.06;0.06;0.06;0.05;0.07;0.07;0.05;0.06;0.16;0.03;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;0.05;0.01;0.03;0.11;0.05;0.06;0.05;0.05;0.06;0.06;1.92;2.11;1.54;1.23;1.70;1.24;1.48;1.26;1.33;0.13;0.01;0.14;0.05;0.09;0.15;0.05;0.06;0.07;0.05;0.07;0.05;0.06;0.03;0.03;1.18;1.17;1.36
1898.71;9.533;0.0371;0.0646;0.000;0.015;-0.019;-0.020;3.076;3.018;3.229;-0.002;-0.046;0.228;0.186;0.065;0.059;0.245;0.258;0.197;0.100;0.068;0.07;0.11;1.42;1.26;1.02;0.19;0.98;0.267;0.299;0.238;0.052;0.034;0.004;0.004;0.060;0.067;0.000;0.000;-0.207;-1.001;0.000;0.113;0.339;0.633;-0.101;-0.205;-0.247;-0.351;-0.435;0.982;1.018;0.000;0.0318;0.0318;0.13;0.16;0.09;0.10;0.06;0.11;0.06;0.06;0.06;0.05;0.06;0.07;0.05;0.06;0.16;0.03;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.01;0.02;0.05;0.11;0.06;0.06;0.05;0.05;0.06;0.07;1.36;1.67;1.38;1.17;1.39;1.20;1.47;1.29;1.32;0.15;0.02;0.14;0.04;0.09;0.16;0.05;0.06;0.07;0.06;0.06;0.05;0.06;0.03;0.03;1.18;1.17;1.36
1898.79;9.363;0.0382;0.0667;0.000;0.000;-0.014;-0.022;3.050;2.993;3.204;-0.002;-0.043;0.205;0.165;0.055;0.075;0.243;0.239;0.166;0.104;0.072;0.06;0.10;0.87;0.90;0.76;0.11;0.66;0.257;0.276;0.216;0.042;0.027;0.003;0.006;0.059;0.057;0.000;0.000;-0.199;-0.990;0.018;0.130;0.345;0.599;-0.085;-0.191;-0.233;-0.337;-0.425;1.000;1.018;0.083;0.0316;0.0316;0.15;0.13;0.09;0.08;0.06;0.10;0.06;0.07;0.06;0.05;0.06;0.07;0.05;0.06;0.15;0.03;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.17;-0.02;0.01;0.05;0.09;0.07;0.06;0.05;0.05;0.06;0.06;0.68;1.14;1.11;1.02;0.99;1.19;1.41;1.26;1.29;0.12;0.02;0.14;0.04;0.10;0.16;0.05;0.06;0.07;0.06;0.06;0.05;0.06;0.03;0.03;1.18;1.17;1.36
1898.88;9.702;0.0373;0.0652;0.000;0.000;-0.011;-0.022;3.076;3.022;3.232;-0.004;-0.065;0.235;0.127;0.090;0.116;0.239;0.205;0.191;0.101;0.073;0.07;0.11;1.20;1.14;0.99;0.22;0.88;0.296;0.313;0.251;0.055;0.016;0.008;0.013;0.057;0.042;0.000;0.000;-0.182;-0.965;0.000;0.188;0.314;0.554;-0.117;-0.219;-0.260;-0.360;-0.445;0.989;1.011;0.000;0.0314;0.0314;0.16;0.17;0.12;0.10;0.06;0.12;0.06;0.07;0.07;0.05;0.06;0.07;0.05;0.06;0.17;0.04;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;-0.02;0.02;0.07;0.04;0.07;0.07;0.05;0.05;0.06;0.06;1.70;1.41;1.27;1.12;1.38;1.11;1.31;1.22;1.21;0.06;0.02;0.12;0.03;0.09;0.15;0.03;0.06;0.07;0.06;0.06;0.05;0.05;0.03;0.03;1.18;1.12;1.36
1898.96;10.189;0.0354;0.0619;0.014;0.022;-0.003;-0.017;3.115;3.064;3.272;-0.005;-0.068;0.279;0.146;0.051;0.093;0.267;0.184;0.225;0.126;0.085;0.08;0.13;1.56;1.45;1.27;0.37;1.16;0.359;0.362;0.300;0.078;0.021;0.003;0.009;0.071;0.034;0.000;0.000;-0.162;-0.934;0.000;0.218;0.428;0.661;-0.159;-0.256;-0.295;-0.370;-0.472;0.942;1.062;0.000;0.0312;0.0169;0.18;0.18;0.14;0.10;0.06;0.13;0.06;0.07;0.07;0.06;0.06;0.08;0.06;0.07;0.18;0.05;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.16;0.00;0.03;0.06;0.05;0.08;0.07;0.05;0.05;0.06;0.06;2.45;1.70;1.51;1.27;1.73;1.17;1.36;1.24;1.26;0.02;0.04;0.11;0.02;0.08;0.13;0.02;0.06;0.06;0.06;0.06;0.04;0.05;0.02;0.03;1.18;1.03;1.33
1899.04;10.994;0.0330;0.0593;0.000;0.022;0.000;-0.015;3.182;3.133;3.340;-0.004;-0.064;0.350;0.171;0.079;0.099;0.309;0.237;0.251;0.147;0.106;0.10;0.15;1.93;1.81;1.62;0.62;1.50;0.467;0.448;0.380;0.122;0.029;0.006;0.010;0.095;0.056;0.050;0.000;-0.127;-0.876;0.000;0.275;0.491;0.771;-0.216;-0.311;-0.347;-0.388;-0.511;0.873;1.146;0.000;0.0310;0.0310;0.29;0.22;0.14;0.11;0.07;0.17;0.07;0.08;0.08;0.07;0.07;0.08;0.07;0.07;0.29;0.08;0.09;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;0.04;0.08;0.09;0.09;0.10;0.08;0.06;0.05;0.07;0.07;2.56;2.00;1.81;1.48;1.96;1.17;1.39;1.29;1.28;-0.13;0.04;0.07;0.02;0.07;0.13;0.02;0.05;0.06;0.05;0.05;0.04;0.05;0.02;0.03;1.18;1.05;1.33
1899.13;11.127;0.0320;0.0589;0.028;0.036;0.011;-0.012;3.184;3.138;3.344;0.000;-0.020;0.356;0.152;0.067;0.126;0.309;0.259;0.230;0.150;0.121;0.10;0.15;1.58;1.60;1.48;0.63;1.32;0.500;0.467;0.397;0.127;0.023;0.005;0.016;0.095;0.067;0.056;0.000;-0.086;-0.814;0.000;0.308;0.518;0.736;-0.225;-0.319;-0.355;-0.392;-0.516;0.862;1.160;0.000;0.0310;0.0029;0.36;0.23;0.15;0.10;0.07;0.18;0.08;0.08;0.08;0.07;0.07;0.08;0.07;0.08;0.36;0.09;0.09;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.08;0.11;0.09;0.11;0.11;0.08;0.06;0.06;0.07;0.08;1.82;1.67;1.63;1.39;1.63;1.16;1.33;1.28;1.26;-0.12;0.04;0.08;0.02;0.08;0.14;0.03;0.06;0.05;0.05;0.05;0.04;0.05;0.02;0.03;1.17;1.07;1.33
1899.21;11.316;0.0316;0.0598;0.028;0.044;0.011;-0.012;3.191;3.148;3.352;0.000;0.018;0.368;0.104;0.068;0.183;0.344;0.248;0.226;0.147;0.126;0.10;0.15;1.41;1.48;1.40;0.66;1.24;0.518;0.488;0.422;0.135;0.011;0.005;0.033;0.118;0.062;0.068;0.000;-0.038;-0.749;0.000;0.388;0.535;0.658;-0.238;-0.330;-0.366;-0.377;-0.524;0.848;1.179;0.000;0.0311;0.0029;0.41;0.25;0.15;0.10;0.07;0.19;0.08;0.08;0.08;0.07;0.07;0.08;0.07;0.08;0.41;0.11;0.09;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.08;0.15;0.10;0.11;0.11;0.11;0.09;0.07;0.06;0.07;0.08;1.51;1.52;1.52;1.33;1.47;1.11;1.19;1.22;1.17;-0.13;0.05;0.08;0.00;0.08;0.13;0.02;0.05;0.05;0.06;0.05;0.04;0.05;0.02;0.03;1.17;1.12;1.33
1899.29;11.332;0.0314;0.0607;-0.026;0.059;0.014;-0.008;3.181;3.142;3.345;0.002;0.043;0.364;0.085;0.049;0.195;0.354;0.244;0.221;0.153;0.116;0.10;0.15;1.20;1.30;1.27;0.63;1.10;0.504;0.489;0.432;0.132;0.007;0.002;0.038;0.125;0.060;0.064;0.000;0.011;-0.688;0.000;0.410;0.557;0.632;-0.239;-0.331;-0.367;-0.369;-0.525;0.847;1.181;0.000;0.0311;0.0574;0.41;0.23;0.14;0.11;0.07;0.19;0.07;0.07;0.08;0.06;0.07;0.09;0.06;0.07;0.41;0.11;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.18;0.10;0.12;0.09;0.11;0.09;0.07;0.06;0.07;0.08;1.17;1.32;1.37;1.23;1.27;1.10;1.16;1.20;1.15;-0.12;0.07;0.08;0.01;0.07;0.11;0.03;0.05;0.05;0.05;0.05;0.04;0.05;0.02;0.03;1.17;1.16;1.31
1899.38;10.889;0.0329;0.0651;0.042;0.059;0.014;-0.008;3.129;3.095;3.297;0.006;0.080;0.319;0.078;0.068;0.156;0.352;0.294;0.250;0.152;0.103;0.10;0.15;0.59;0.88;0.95;0.47;0.73;0.425;0.441;0.396;0.101;0.006;0.005;0.024;0.124;0.086;0.019;0.000;0.046;-0.649;0.041;0.411;0.521;0.688;-0.208;-0.304;-0.341;-0.341;-0.487;0.881;1.181;0.083;0.0312;-0.0111;0.22;0.18;0.13;0.10;0.06;0.14;0.07;0.07;0.08;0.06;0.06;0.09;0.06;0.07;0.22;0.05;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.22;0.07;0.10;0.05;0.09;0.09;0.07;0.06;0.07;0.07;-0.28;0.79;1.01;1.01;0.63;1.08;1.20;1.15;1.14;-0.07;0.15;0.10;0.02;0.08;0.12;0.04;0.06;0.05;0.06;0.05;0.04;0.05;0.02;0.03;1.17;1.28;1.26
1899.46;10.532;0.0338;0.0684;0.071;0.066;0.017;-0.006;3.082;3.055;3.255;0.010;0.097;0.280;0.182;0.111;0.142;0.344;0.309;0.239;0.153;0.089;0.09;0.14;-0.07;0.53;0.71;0.34;0.38;0.361;0.399;0.363;0.078;0.033;0.012;0.020;0.119;0.095;0.000;0.000;0.070;-0.624;0.076;0.265;0.448;0.703;-0.149;-0.257;-0.318;-0.318;-0.459;0.911;1.181;0.167;0.0312;-0.0402;0.15;0.13;0.14;0.10;0.06;0.12;0.06;0.07;0.07;0.06;0.06;0.08;0.06;0.07;0.15;0.04;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.02;0.20;0.07;0.08;0.04;0.08;0.09;0.08;0.06;0.07;0.07;-2.35;0.28;0.73;0.84;-0.13;1.14;1.35;1.27;1.25;-0.06;0.14;0.11;0.03;0.08;0.10;0.05;0.06;0.06;0.07;0.06;0.04;0.06;0.03;0.03;1.17;1.28;1.25
1899.54;10.782;0.0328;0.0678;0.086;0.049;0.014;-0.005;3.092;3.071;3.270;0.010;0.100;0.298;0.198;0.153;0.120;0.316;0.286;0.265;0.165;0.095;0.09;0.15;0.09;0.62;0.77;0.40;0.47;0.359;0.419;0.387;0.089;0.039;0.023;0.014;0.100;0.082;0.000;0.000;0.093;-0.598;0.051;0.238;0.382;0.732;-0.151;-0.239;-0.334;-0.334;-0.471;0.890;1.181;0.250;0.0313;-0.0545;0.13;0.13;0.17;0.10;0.06;0.12;0.07;0.07;0.07;0.07;0.06;0.08;0.06;0.07;0.17;0.04;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.11;0.18;0.06;0.04;0.04;0.07;0.09;0.08;0.06;0.07;0.07;-0.95;0.46;0.81;0.88;0.30;1.12;1.40;1.27;1.26;-0.10;0.19;0.10;0.03;0.08;0.10;0.05;0.06;0.05;0.07;0.06;0.04;0.05;0.03;0.03;1.17;1.34;1.24
1899.63;10.942;0.0321;0.0678;0.100;0.041;0.014;-0.005;3.092;3.079;3.276;0.011;0.105;0.307;0.232;0.169;0.127;0.315;0.298;0.268;0.174;0.097;0.10;0.16;0.15;0.64;0.78;0.44;0.50;0.355;0.432;0.403;0.094;0.054;0.029;0.016;0.099;0.089;0.007;0.000;0.120;-0.568;0.036;0.190;0.352;0.710;-0.130;-0.234;-0.344;-0.344;-0.479;0.877;1.181;0.333;0.0313;-0.0687;0.15;0.13;0.15;0.10;0.07;0.12;0.08;0.07;0.07;0.07;0.06;0.08;0.06;0.07;0.15;0.04;0.08;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.15;0.13;0.07;0.02;0.04;0.07;0.09;0.08;0.07;0.07;0.07;-0.11;0.55;0.83;0.89;0.54;1.14;1.44;1.28;1.28;-0.12;0.13;0.10;0.03;0.07;0.10;0.05;0.06;0.04;0.06;0.06;0.04;0.05;0.03;0.03;1.17;1.34;1.24
1899.71;10.446;0.0326;0.0703;0.143;0.069;0.027;-0.001;3.030;3.025;3.221;0.016;0.126;0.256;0.228;0.186;0.128;0.288;0.307;0.230;0.149;0.085;0.09;0.14;-0.87;0.21;0.50;0.26;0.03;0.274;0.379;0.354;0.065;0.052;0.034;0.016;0.083;0.094;0.000;0.000;0.136;-0.553;0.085;0.189;0.323;0.700;-0.087;-0.180;-0.313;-0.313;-0.446;0.919;1.181;0.417;0.0313;-0.1115;0.12;0.11;0.14;0.09;0.06;0.10;0.08;0.06;0.07;0.07;0.05;0.08;0.05;0.07;0.14;0.03;0.07;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.21;0.08;0.06;-0.02;0.04;0.06;0.09;0.08;0.07;0.07;0.07;-1.67;-0.30;0.49;0.70;-0.19;1.11;1.43;1.27;1.27;-0.05;0.16;0.14;0.05;0.09;0.12;0.06;0.07;0.05;0.06;0.06;0.04;0.06;0.03;0.04;1.17;1.34;1.24
1899.79;10.296;0.0329;0.0723;0.157;0.076;0.030;0.000;3.000;3.003;3.198;0.018;0.135;0.236;0.205;0.165;0.123;0.306;0.287;0.236;0.128;0.080;0.08;0.13;-1.41;0.03;0.39;0.20;-0.20;0.213;0.352;0.337;0.056;0.042;0.027;0.015;0.094;0.082;0.000;0.000;0.145;-0.544;0.101;0.210;0.343;0.699;-0.074;-0.168;-0.303;-0.303;-0.438;0.932;1.181;0.500;0.0314;-0.1258;0.06;0.12;0.12;0.09;0.06;0.09;0.08;0.06;0.07;0.06;0.05;0.08;0.05;0.07;0.12;0.02;0.07;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.24;0.03;0.06;-0.05;0.03;0.05;0.08;0.08;0.07;0.07;0.06;-1.90;-0.85;0.36;0.63;-0.44;1.11;1.40;1.26;1.26;-0.06;0.16;0.14;0.06;0.10;0.12;0.06;0.07;0.06;0.06;0.06;0.04;0.06;0.03;0.04;1.17;1.34;1.24
1899.88;10.391;0.0324;0.0726;0.155;0.082;0.035;0.000;2.993;3.006;3.198;0.019;0.139;0.240;0.235;0.127;0.121;0.275;0.276;0.259;0.136;0.082;0.08;0.14;-1.35;0.03;0.39;0.21;-0.18;0.183;0.343;0.342;0.057;0.055;0.016;0.015;0.076;0.076;0.000;0.000;0.155;-0.536;0.091;0.168;0.388;0.692;-0.066;-0.176;-0.309;-0.309;-0.443;0.923;1.181;0.583;0.0314;-0.1235;0.02;0.11;0.13;0.09;0.06;0.08;0.09;0.06;0.07;0.07;0.05;0.08;0.02;0.07;0.13;0.03;0.07;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.23;0.00;0.05;-0.06;0.03;0.04;0.08;0.08;0.07;0.07;0.06;-0.99;-0.96;0.38;0.64;-0.24;1.19;1.45;1.35;1.33;-0.02;0.15;0.10;0.07;0.09;0.09;0.06;0.07;0.06;0.06;0.06;0.04;0.06;0.03;0.04;1.12;1.34;1.24
1899.96;9.595;0.0349;0.0797;0.169;0.089;0.038;0.004;2.897;2.918;3.110;0.024;0.154;0.154;0.279;0.146;0.125;0.250;0.256;0.252;0.115;0.060;0.07;0.12;-2.17;-0.68;-0.04;-0.08;-0.74;0.056;0.236;0.255;0.024;0.078;0.021;0.016;0.062;0.065;0.000;0.000;0.148;-0.543;0.181;0.112;0.355;0.677;0.062;-0.107;-0.252;-0.252;-0.397;1.000;1.181;0.667;0.0315;-0.1376;-0.13;0.05;0.09;0.07;0.05;0.03;0.07;0.05;0.06;0.06;0.05;0.07;-0.13;0.06;0.09;0.06;0.07;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.19;-0.06;0.02;-0.08;0.06;0.05;0.08;0.08;0.07;0.07;0.07;-2.45;-2.26;-0.17;0.38;-1.13;1.22;1.51;1.48;1.40;0.15;0.20;0.13;0.09;0.10;0.09;0.08;0.08;0.07;0.07;0.07;0.05;0.07;0.03;0.04;1.03;1.34;1.24
1900.04;9.751;0.0357;0.0787;0.137;0.081;0.038;0.004;2.896;2.927;3.117;0.026;0.160;0.165;0.350;0.171;0.112;0.229;0.290;0.261;0.112;0.059;0.07;0.13;-1.58;-0.58;0.01;-0.04;-0.55;0.053;0.230;0.263;0.027;0.122;0.029;0.013;0.053;0.084;0.000;0.000;0.142;-0.551;0.162;0.031;0.314;0.690;0.128;-0.116;-0.264;-0.264;-0.404;0.990;1.174;0.750;0.0315;-0.1055;-0.12;0.07;0.10;0.08;0.06;0.04;0.07;0.05;0.06;0.06;0.05;0.07;-0.12;0.06;0.10;0.06;0.07;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;-0.14;0.00;-0.09;0.07;0.05;0.07;0.08;0.07;0.07;0.07;-1.39;-1.55;-0.10;0.41;-0.66;1.28;1.64;1.58;1.50;0.22;0.18;0.11;0.09;0.10;0.07;0.08;0.08;0.07;0.07;0.06;0.04;0.07;0.03;0.04;1.05;1.34;1.24
